"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
2016,"ARIZONA","AZ","APACHE",4001,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8240,27661,20220315,"TOTAL"
2016,"ARIZONA","AZ","APACHE",4001,"US PRESIDENT","OTHER","OTHER",2338,27661,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCHISE",4003,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",17450,50015,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCHISE",4003,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",28092,50015,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCHISE",4003,"US PRESIDENT","OTHER","OTHER",4473,50015,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCONINO",4005,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",32404,59784,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCONINO",4005,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",21108,59784,20220315,"TOTAL"
2016,"ARIZONA","AZ","COCONINO",4005,"US PRESIDENT","OTHER","OTHER",6272,59784,20220315,"TOTAL"
2016,"ARIZONA","AZ","GILA",4007,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",7003,22312,20220315,"TOTAL"
2016,"ARIZONA","AZ","GILA",4007,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",14182,22312,20220315,"TOTAL"
2016,"ARIZONA","AZ","GILA",4007,"US PRESIDENT","OTHER","OTHER",1127,22312,20220315,"TOTAL"
2016,"ARIZONA","AZ","GRAHAM",4009,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3301,12134,20220315,"TOTAL"
2016,"ARIZONA","AZ","GRAHAM",4009,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8025,12134,20220315,"TOTAL"
2016,"ARIZONA","AZ","GRAHAM",4009,"US PRESIDENT","OTHER","OTHER",808,12134,20220315,"TOTAL"
2016,"ARIZONA","AZ","GREENLEE",4011,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1092,3270,20220315,"TOTAL"
2016,"ARIZONA","AZ","GREENLEE",4011,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1892,3270,20220315,"TOTAL"
2016,"ARIZONA","AZ","GREENLEE",4011,"US PRESIDENT","OTHER","OTHER",286,3270,20220315,"TOTAL"
2016,"ARIZONA","AZ","LA PAZ",4012,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1575,5951,20220315,"TOTAL"
2016,"ARIZONA","AZ","LA PAZ",4012,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4003,5951,20220315,"TOTAL"
2016,"ARIZONA","AZ","LA PAZ",4012,"US PRESIDENT","OTHER","OTHER",373,5951,20220315,"TOTAL"
2016,"ARIZONA","AZ","MARICOPA",4013,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",702907,1567834,20220315,"TOTAL"
2016,"ARIZONA","AZ","MARICOPA",4013,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",747361,1567834,20220315,"TOTAL"
2016,"ARIZONA","AZ","MARICOPA",4013,"US PRESIDENT","OTHER","OTHER",117566,1567834,20220315,"TOTAL"
2016,"ARIZONA","AZ","MOHAVE",4015,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",17455,79943,20220315,"TOTAL"
2016,"ARIZONA","AZ","MOHAVE",4015,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",58282,79943,20220315,"TOTAL"
2016,"ARIZONA","AZ","MOHAVE",4015,"US PRESIDENT","OTHER","OTHER",4206,79943,20220315,"TOTAL"
2016,"ARIZONA","AZ","NAVAJO",4017,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",16459,40294,20220315,"TOTAL"
2016,"ARIZONA","AZ","NAVAJO",4017,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",20577,40294,20220315,"TOTAL"
2016,"ARIZONA","AZ","NAVAJO",4017,"US PRESIDENT","OTHER","OTHER",3258,40294,20220315,"TOTAL"
2016,"ARIZONA","AZ","PIMA",4019,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",224661,421640,20220315,"TOTAL"
2016,"ARIZONA","AZ","PIMA",4019,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",167428,421640,20220315,"TOTAL"
2016,"ARIZONA","AZ","PIMA",4019,"US PRESIDENT","OTHER","OTHER",29551,421640,20220315,"TOTAL"
2016,"ARIZONA","AZ","PINAL",4021,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",47892,129546,20220315,"TOTAL"
2016,"ARIZONA","AZ","PINAL",4021,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",72819,129546,20220315,"TOTAL"
2016,"ARIZONA","AZ","PINAL",4021,"US PRESIDENT","OTHER","OTHER",8835,129546,20220315,"TOTAL"
2016,"ARIZONA","AZ","SANTA CRUZ",4023,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",11690,16433,20220315,"TOTAL"
2016,"ARIZONA","AZ","SANTA CRUZ",4023,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3897,16433,20220315,"TOTAL"
2016,"ARIZONA","AZ","SANTA CRUZ",4023,"US PRESIDENT","OTHER","OTHER",846,16433,20220315,"TOTAL"
2016,"ARIZONA","AZ","YAVAPAI",4025,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",35590,114450,20220315,"TOTAL"
2016,"ARIZONA","AZ","YAVAPAI",4025,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",71330,114450,20220315,"TOTAL"
2016,"ARIZONA","AZ","YAVAPAI",4025,"US PRESIDENT","OTHER","OTHER",7530,114450,20220315,"TOTAL"
2016,"ARIZONA","AZ","YUMA",4027,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",24605,53010,20220315,"TOTAL"
2016,"ARIZONA","AZ","YUMA",4027,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",25165,53010,20220315,"TOTAL"
2016,"ARIZONA","AZ","YUMA",4027,"US PRESIDENT","OTHER","OTHER",3240,53010,20220315,"TOTAL"
2016,"ARKANSAS","AR","ARKANSAS",5001,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1939,6212,20220315,"TOTAL"
2016,"ARKANSAS","AR","ARKANSAS",5001,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3826,6212,20220315,"TOTAL"
2016,"ARKANSAS","AR","ARKANSAS",5001,"US PRESIDENT","OTHER","OTHER",447,6212,20220315,"TOTAL"
2016,"ARKANSAS","AR","ASHLEY",5003,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2408,8083,20220315,"TOTAL"
2016,"ARKANSAS","AR","ASHLEY",5003,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5338,8083,20220315,"TOTAL"
2016,"ARKANSAS","AR","ASHLEY",5003,"US PRESIDENT","OTHER","OTHER",337,8083,20220315,"TOTAL"
2016,"ARKANSAS","AR","BAXTER",5005,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4169,19766,20220315,"TOTAL"
2016,"ARKANSAS","AR","BAXTER",5005,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",14682,19766,20220315,"TOTAL"
2016,"ARKANSAS","AR","BAXTER",5005,"US PRESIDENT","OTHER","OTHER",915,19766,20220315,"TOTAL"
2016,"ARKANSAS","AR","BENTON",5007,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",28005,96824,20220315,"TOTAL"
2016,"ARKANSAS","AR","BENTON",5007,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",60871,96824,20220315,"TOTAL"
2016,"ARKANSAS","AR","BENTON",5007,"US PRESIDENT","OTHER","OTHER",7948,96824,20220315,"TOTAL"
2016,"ARKANSAS","AR","BOONE",5009,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2926,16111,20220315,"TOTAL"
2016,"ARKANSAS","AR","BOONE",5009,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12235,16111,20220315,"TOTAL"
2016,"ARKANSAS","AR","BOONE",5009,"US PRESIDENT","OTHER","OTHER",950,16111,20220315,"TOTAL"
2016,"ARKANSAS","AR","BRADLEY",5011,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1317,3653,20220315,"TOTAL"
2016,"ARKANSAS","AR","BRADLEY",5011,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2164,3653,20220315,"TOTAL"
2016,"ARKANSAS","AR","BRADLEY",5011,"US PRESIDENT","OTHER","OTHER",172,3653,20220315,"TOTAL"
2016,"ARKANSAS","AR","CALHOUN",5013,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",639,2269,20220315,"TOTAL"
2016,"ARKANSAS","AR","CALHOUN",5013,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1556,2269,20220315,"TOTAL"
2016,"ARKANSAS","AR","CALHOUN",5013,"US PRESIDENT","OTHER","OTHER",74,2269,20220315,"TOTAL"
2016,"ARKANSAS","AR","CARROLL",5015,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3342,10758,20220315,"TOTAL"
2016,"ARKANSAS","AR","CARROLL",5015,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6786,10758,20220315,"TOTAL"
2016,"ARKANSAS","AR","CARROLL",5015,"US PRESIDENT","OTHER","OTHER",630,10758,20220315,"TOTAL"
2016,"ARKANSAS","AR","CHICOT",5017,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2350,4176,20220315,"TOTAL"
2016,"ARKANSAS","AR","CHICOT",5017,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1716,4176,20220315,"TOTAL"
2016,"ARKANSAS","AR","CHICOT",5017,"US PRESIDENT","OTHER","OTHER",110,4176,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLARK",5019,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3620,8526,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLARK",5019,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4404,8526,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLARK",5019,"US PRESIDENT","OTHER","OTHER",502,8526,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLAY",5021,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1199,5200,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLAY",5021,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3781,5200,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLAY",5021,"US PRESIDENT","OTHER","OTHER",220,5200,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEBURNE",5023,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2101,12085,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEBURNE",5023,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9458,12085,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEBURNE",5023,"US PRESIDENT","OTHER","OTHER",526,12085,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEVELAND",5025,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",723,3354,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEVELAND",5025,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2462,3354,20220315,"TOTAL"
2016,"ARKANSAS","AR","CLEVELAND",5025,"US PRESIDENT","OTHER","OTHER",169,3354,20220315,"TOTAL"
2016,"ARKANSAS","AR","COLUMBIA",5027,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3140,8887,20220315,"TOTAL"
2016,"ARKANSAS","AR","COLUMBIA",5027,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5456,8887,20220315,"TOTAL"
2016,"ARKANSAS","AR","COLUMBIA",5027,"US PRESIDENT","OTHER","OTHER",291,8887,20220315,"TOTAL"
2016,"ARKANSAS","AR","CONWAY",5029,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2656,7927,20220315,"TOTAL"
2016,"ARKANSAS","AR","CONWAY",5029,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4849,7927,20220315,"TOTAL"
2016,"ARKANSAS","AR","CONWAY",5029,"US PRESIDENT","OTHER","OTHER",422,7927,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAIGHEAD",5031,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10538,35573,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAIGHEAD",5031,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",22892,35573,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAIGHEAD",5031,"US PRESIDENT","OTHER","OTHER",2143,35573,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAWFORD",5033,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4488,22450,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAWFORD",5033,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",16686,22450,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRAWFORD",5033,"US PRESIDENT","OTHER","OTHER",1276,22450,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRITTENDEN",5035,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",8410,15952,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRITTENDEN",5035,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6964,15952,20220315,"TOTAL"
2016,"ARKANSAS","AR","CRITTENDEN",5035,"US PRESIDENT","OTHER","OTHER",578,15952,20220315,"TOTAL"
2016,"ARKANSAS","AR","CROSS",5037,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1999,6874,20220315,"TOTAL"
2016,"ARKANSAS","AR","CROSS",5037,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4584,6874,20220315,"TOTAL"
2016,"ARKANSAS","AR","CROSS",5037,"US PRESIDENT","OTHER","OTHER",291,6874,20220315,"TOTAL"
2016,"ARKANSAS","AR","DALLAS",5039,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1165,2771,20220315,"TOTAL"
2016,"ARKANSAS","AR","DALLAS",5039,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1509,2771,20220315,"TOTAL"
2016,"ARKANSAS","AR","DALLAS",5039,"US PRESIDENT","OTHER","OTHER",97,2771,20220315,"TOTAL"
2016,"ARKANSAS","AR","DESHA",5041,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2228,4257,20220315,"TOTAL"
2016,"ARKANSAS","AR","DESHA",5041,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1919,4257,20220315,"TOTAL"
2016,"ARKANSAS","AR","DESHA",5041,"US PRESIDENT","OTHER","OTHER",110,4257,20220315,"TOTAL"
2016,"ARKANSAS","AR","DREW",5043,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2365,6595,20220315,"TOTAL"
2016,"ARKANSAS","AR","DREW",5043,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3968,6595,20220315,"TOTAL"
2016,"ARKANSAS","AR","DREW",5043,"US PRESIDENT","OTHER","OTHER",262,6595,20220315,"TOTAL"
2016,"ARKANSAS","AR","FAULKNER",5045,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",14629,47527,20220315,"TOTAL"
2016,"ARKANSAS","AR","FAULKNER",5045,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",29346,47527,20220315,"TOTAL"
2016,"ARKANSAS","AR","FAULKNER",5045,"US PRESIDENT","OTHER","OTHER",3552,47527,20220315,"TOTAL"
2016,"ARKANSAS","AR","FRANKLIN",5047,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1376,6770,20220315,"TOTAL"
2016,"ARKANSAS","AR","FRANKLIN",5047,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5039,6770,20220315,"TOTAL"
2016,"ARKANSAS","AR","FRANKLIN",5047,"US PRESIDENT","OTHER","OTHER",355,6770,20220315,"TOTAL"
2016,"ARKANSAS","AR","FULTON",5049,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1067,4772,20220315,"TOTAL"
2016,"ARKANSAS","AR","FULTON",5049,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3471,4772,20220315,"TOTAL"
2016,"ARKANSAS","AR","FULTON",5049,"US PRESIDENT","OTHER","OTHER",234,4772,20220315,"TOTAL"
2016,"ARKANSAS","AR","GARLAND",5051,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",12311,40805,20220315,"TOTAL"
2016,"ARKANSAS","AR","GARLAND",5051,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",26087,40805,20220315,"TOTAL"
2016,"ARKANSAS","AR","GARLAND",5051,"US PRESIDENT","OTHER","OTHER",2407,40805,20220315,"TOTAL"
2016,"ARKANSAS","AR","GRANT",5053,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1373,7445,20220315,"TOTAL"
2016,"ARKANSAS","AR","GRANT",5053,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5725,7445,20220315,"TOTAL"
2016,"ARKANSAS","AR","GRANT",5053,"US PRESIDENT","OTHER","OTHER",347,7445,20220315,"TOTAL"
2016,"ARKANSAS","AR","GREENE",5055,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3071,14600,20220315,"TOTAL"
2016,"ARKANSAS","AR","GREENE",5055,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",10720,14600,20220315,"TOTAL"
2016,"ARKANSAS","AR","GREENE",5055,"US PRESIDENT","OTHER","OTHER",809,14600,20220315,"TOTAL"
2016,"ARKANSAS","AR","HEMPSTEAD",5057,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2377,7049,20220315,"TOTAL"
2016,"ARKANSAS","AR","HEMPSTEAD",5057,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4401,7049,20220315,"TOTAL"
2016,"ARKANSAS","AR","HEMPSTEAD",5057,"US PRESIDENT","OTHER","OTHER",271,7049,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOT SPRING",5059,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3149,11944,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOT SPRING",5059,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8172,11944,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOT SPRING",5059,"US PRESIDENT","OTHER","OTHER",623,11944,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOWARD",5061,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1351,4674,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOWARD",5061,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3157,4674,20220315,"TOTAL"
2016,"ARKANSAS","AR","HOWARD",5061,"US PRESIDENT","OTHER","OTHER",166,4674,20220315,"TOTAL"
2016,"ARKANSAS","AR","INDEPENDENCE",5063,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2881,13614,20220315,"TOTAL"
2016,"ARKANSAS","AR","INDEPENDENCE",5063,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9936,13614,20220315,"TOTAL"
2016,"ARKANSAS","AR","INDEPENDENCE",5063,"US PRESIDENT","OTHER","OTHER",797,13614,20220315,"TOTAL"
2016,"ARKANSAS","AR","IZARD",5065,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1113,5448,20220315,"TOTAL"
2016,"ARKANSAS","AR","IZARD",5065,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4042,5448,20220315,"TOTAL"
2016,"ARKANSAS","AR","IZARD",5065,"US PRESIDENT","OTHER","OTHER",293,5448,20220315,"TOTAL"
2016,"ARKANSAS","AR","JACKSON",5067,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1583,5156,20220315,"TOTAL"
2016,"ARKANSAS","AR","JACKSON",5067,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3267,5156,20220315,"TOTAL"
2016,"ARKANSAS","AR","JACKSON",5067,"US PRESIDENT","OTHER","OTHER",306,5156,20220315,"TOTAL"
2016,"ARKANSAS","AR","JEFFERSON",5069,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",15772,25894,20220315,"TOTAL"
2016,"ARKANSAS","AR","JEFFERSON",5069,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9250,25894,20220315,"TOTAL"
2016,"ARKANSAS","AR","JEFFERSON",5069,"US PRESIDENT","OTHER","OTHER",872,25894,20220315,"TOTAL"
2016,"ARKANSAS","AR","JOHNSON",5071,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2427,9112,20220315,"TOTAL"
2016,"ARKANSAS","AR","JOHNSON",5071,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6091,9112,20220315,"TOTAL"
2016,"ARKANSAS","AR","JOHNSON",5071,"US PRESIDENT","OTHER","OTHER",594,9112,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAFAYETTE",5073,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1032,2860,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAFAYETTE",5073,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1758,2860,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAFAYETTE",5073,"US PRESIDENT","OTHER","OTHER",70,2860,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAWRENCE",5075,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1263,5685,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAWRENCE",5075,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4064,5685,20220315,"TOTAL"
2016,"ARKANSAS","AR","LAWRENCE",5075,"US PRESIDENT","OTHER","OTHER",358,5685,20220315,"TOTAL"
2016,"ARKANSAS","AR","LEE",5077,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1735,3026,20220315,"TOTAL"
2016,"ARKANSAS","AR","LEE",5077,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1229,3026,20220315,"TOTAL"
2016,"ARKANSAS","AR","LEE",5077,"US PRESIDENT","OTHER","OTHER",62,3026,20220315,"TOTAL"
2016,"ARKANSAS","AR","LINCOLN",5079,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1252,3826,20220315,"TOTAL"
2016,"ARKANSAS","AR","LINCOLN",5079,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2455,3826,20220315,"TOTAL"
2016,"ARKANSAS","AR","LINCOLN",5079,"US PRESIDENT","OTHER","OTHER",119,3826,20220315,"TOTAL"
2016,"ARKANSAS","AR","LITTLE RIVER",5081,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1397,5227,20220315,"TOTAL"
2016,"ARKANSAS","AR","LITTLE RIVER",5081,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3605,5227,20220315,"TOTAL"
2016,"ARKANSAS","AR","LITTLE RIVER",5081,"US PRESIDENT","OTHER","OTHER",225,5227,20220315,"TOTAL"
2016,"ARKANSAS","AR","LOGAN",5083,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1715,7921,20220315,"TOTAL"
2016,"ARKANSAS","AR","LOGAN",5083,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5746,7921,20220315,"TOTAL"
2016,"ARKANSAS","AR","LOGAN",5083,"US PRESIDENT","OTHER","OTHER",460,7921,20220315,"TOTAL"
2016,"ARKANSAS","AR","LONOKE",5085,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5664,27100,20220315,"TOTAL"
2016,"ARKANSAS","AR","LONOKE",5085,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19958,27100,20220315,"TOTAL"
2016,"ARKANSAS","AR","LONOKE",5085,"US PRESIDENT","OTHER","OTHER",1478,27100,20220315,"TOTAL"
2016,"ARKANSAS","AR","MADISON",5087,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1588,6841,20220315,"TOTAL"
2016,"ARKANSAS","AR","MADISON",5087,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4928,6841,20220315,"TOTAL"
2016,"ARKANSAS","AR","MADISON",5087,"US PRESIDENT","OTHER","OTHER",325,6841,20220315,"TOTAL"
2016,"ARKANSAS","AR","MARION",5089,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1434,7107,20220315,"TOTAL"
2016,"ARKANSAS","AR","MARION",5089,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5336,7107,20220315,"TOTAL"
2016,"ARKANSAS","AR","MARION",5089,"US PRESIDENT","OTHER","OTHER",337,7107,20220315,"TOTAL"
2016,"ARKANSAS","AR","MILLER",5091,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4273,16091,20220315,"TOTAL"
2016,"ARKANSAS","AR","MILLER",5091,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11294,16091,20220315,"TOTAL"
2016,"ARKANSAS","AR","MILLER",5091,"US PRESIDENT","OTHER","OTHER",524,16091,20220315,"TOTAL"
2016,"ARKANSAS","AR","MISSISSIPPI",5093,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5670,13204,20220315,"TOTAL"
2016,"ARKANSAS","AR","MISSISSIPPI",5093,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7061,13204,20220315,"TOTAL"
2016,"ARKANSAS","AR","MISSISSIPPI",5093,"US PRESIDENT","OTHER","OTHER",473,13204,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONROE",5095,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1312,2884,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONROE",5095,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1489,2884,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONROE",5095,"US PRESIDENT","OTHER","OTHER",83,2884,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONTGOMERY",5097,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",748,3559,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONTGOMERY",5097,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2643,3559,20220315,"TOTAL"
2016,"ARKANSAS","AR","MONTGOMERY",5097,"US PRESIDENT","OTHER","OTHER",168,3559,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEVADA",5099,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1157,3246,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEVADA",5099,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2000,3246,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEVADA",5099,"US PRESIDENT","OTHER","OTHER",89,3246,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEWTON",5101,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",699,3753,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEWTON",5101,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2875,3753,20220315,"TOTAL"
2016,"ARKANSAS","AR","NEWTON",5101,"US PRESIDENT","OTHER","OTHER",179,3753,20220315,"TOTAL"
2016,"ARKANSAS","AR","OUACHITA",5103,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4321,9935,20220315,"TOTAL"
2016,"ARKANSAS","AR","OUACHITA",5103,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5351,9935,20220315,"TOTAL"
2016,"ARKANSAS","AR","OUACHITA",5103,"US PRESIDENT","OTHER","OTHER",263,9935,20220315,"TOTAL"
2016,"ARKANSAS","AR","PERRY",5105,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1049,4306,20220315,"TOTAL"
2016,"ARKANSAS","AR","PERRY",5105,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3008,4306,20220315,"TOTAL"
2016,"ARKANSAS","AR","PERRY",5105,"US PRESIDENT","OTHER","OTHER",249,4306,20220315,"TOTAL"
